Sentence_1,Sentence_2,Word,Same_sense,Distance,Layer,S1_ntokens,S2_ntokens,token_diffs
Era una colonia fragante,Era una colonia bacteriana,colonia,False,0.0,0,8,8,0
Era una colonia fragante,Era una colonia de hormigas,colonia,False,0.0,0,8,8,0
Era una colonia sutil,Era una colonia de hombre,colonia,True,0.0,0,7,7,0
Era una colonia sutil,Era una colonia oprimida,colonia,False,0.0,0,7,7,0
Era una colonia sutil,Era una colonia abandonada,colonia,False,0.0,0,7,7,0
Era una colonia sutil,Era una colonia rebelde,colonia,False,0.0,0,7,7,0
Era una colonia sutil,Era una colonia bacteriana,colonia,False,0.0,0,7,7,0
Era una colonia sutil,Era una colonia de hormigas,colonia,False,0.0,0,7,7,0
Era una colonia de hombre,Era una colonia oprimida,colonia,False,0.0,0,7,7,0
Era una colonia de hombre,Era una colonia abandonada,colonia,False,0.0,0,7,7,0
Era una colonia de hombre,Era una colonia rebelde,colonia,False,0.0,0,7,7,0
Era una colonia de hombre,Era una colonia bacteriana,colonia,False,0.0,0,7,7,0
Era una colonia de hombre,Era una colonia de hormigas,colonia,False,0.0,0,7,7,0
Era una colonia oprimida,Era una colonia abandonada,colonia,True,0.0,0,8,8,0
Era una colonia oprimida,Era una colonia rebelde,colonia,True,0.0,0,8,8,0
Era una colonia oprimida,Era una colonia bacteriana,colonia,False,0.0,0,8,8,0
Era una colonia oprimida,Era una colonia de hormigas,colonia,False,0.0,0,8,8,0
Era una colonia abandonada,Era una colonia rebelde,colonia,True,0.0,0,7,7,0
Era una colonia abandonada,Era una colonia bacteriana,colonia,False,0.0,0,7,7,0
Era una colonia abandonada,Era una colonia de hormigas,colonia,False,0.0,0,7,7,0
Era una colonia rebelde,Era una colonia bacteriana,colonia,False,0.0,0,7,7,0
Era una colonia rebelde,Era una colonia de hormigas,colonia,False,0.0,0,7,7,0
Era una colonia bacteriana,Era una colonia de hormigas,colonia,True,0.0,0,7,7,0
Era una columna de mármol,Era una columna decorativa,columna,True,0.0,0,8,8,0
Era una columna de mármol,Era una columna vertebral,columna,False,0.0,0,8,8,0
Era una columna de mármol,Era una columna encorvada,columna,False,0.0,0,8,8,0
Era una columna decorativa,Era una columna vertebral,columna,False,0.0,0,8,8,0
Era una columna decorativa,Era una columna encorvada,columna,False,0.0,0,8,8,0
Era una columna vertebral,Era una columna encorvada,columna,True,0.0,0,7,7,0
Le gustó la compañía de inversiones,Le gustó la compañía financiera,compañía,True,0.0,0,12,12,0
Le gustó la compañía de inversiones,Le gustó la compañía teatral,compañía,False,0.0,0,12,12,0
Le gustó la compañía de inversiones,Le gustó la compañía de actores,compañía,False,0.0,0,12,12,0
Le gustó la compañía financiera,Le gustó la compañía teatral,compañía,False,0.0,0,10,10,0
Le gustó la compañía financiera,Le gustó la compañía de actores,compañía,False,0.0,0,10,10,0
Le gustó la compañía teatral,Le gustó la compañía de actores,compañía,True,0.0,0,9,9,0
Él navegaba con el compás,Él observaba el compás,compás,True,0.03377264738082886,0,11,11,0
Él navegaba con el compás,Él bailaba al compás,compás,False,0.009630918502807617,0,11,11,0
Él navegaba con el compás,Él cantaba al compás,compás,False,0.03377264738082886,0,11,11,0
Él observaba el compás,Él bailaba al compás,compás,False,0.009542346000671387,0,9,9,0
Él observaba el compás,Él cantaba al compás,compás,False,0.0,0,9,9,0
Él bailaba al compás,Él cantaba al compás,compás,True,0.009542346000671387,0,10,10,0
Él vio la copa mundial,Él vio la copa deportiva,copa,True,0.0,0,7,7,0
Él vio la copa mundial,Él vio la copa llena,copa,False,0.0,0,7,7,0
Él vio la copa mundial,Él vio la copa vacía,copa,False,0.0,0,7,7,0
Él vio la copa mundial,Él vio la copa de cristal,copa,False,0.0,0,7,7,0
Él vio la copa deportiva,Él vio la copa llena,copa,False,0.0,0,7,7,0
Él vio la copa deportiva,Él vio la copa vacía,copa,False,0.0,0,7,7,0
Él vio la copa deportiva,Él vio la copa de cristal,copa,False,0.0,0,7,7,0
Él vio la copa llena,Él vio la copa vacía,copa,True,0.0,0,8,8,0
Él vio la copa llena,Él vio la copa de cristal,copa,True,0.0,0,8,8,0
Él vio la copa vacía,Él vio la copa de cristal,copa,True,0.0,0,8,8,0
Tenía el corazón partido,Tenía el corazón angustiado,corazón,True,0.0,0,7,7,0
Tenía el corazón partido,Tenía el corazón operado,corazón,False,0.0,0,7,7,0
Tenía el corazón partido,Tenía el corazón inflamado,corazón,False,0.0,0,7,7,0
Tenía el corazón angustiado,Tenía el corazón operado,corazón,False,0.0,0,9,9,0
Tenía el corazón angustiado,Tenía el corazón inflamado,corazón,False,0.0,0,9,9,0
Tenía el corazón operado,Tenía el corazón inflamado,corazón,True,0.0,0,8,8,0
Se trataba de un cordón sedoso,Se trataba de un cordón de lona,cordón,True,0.0,0,10,10,0
Se trataba de un cordón sedoso,Se trataba de un cordón umbilical,cordón,False,0.0,0,10,10,0
Se trataba de un cordón sedoso,Se trataba de un cordón biológico,cordón,False,0.0,0,10,10,0
Se trataba de un cordón sedoso,Se trataba de un cordón eléctrico,cordón,False,0.0,0,10,10,0
Se trataba de un cordón sedoso,Se trataba de un cordón inalámbrico,cordón,False,0.0,0,10,10,0
Se trataba de un cordón de lona,Se trataba de un cordón umbilical,cordón,False,0.0,0,11,11,0
Se trataba de un cordón de lona,Se trataba de un cordón biológico,cordón,False,0.0,0,11,11,0
Se trataba de un cordón de lona,Se trataba de un cordón eléctrico,cordón,False,0.0,0,11,11,0
Se trataba de un cordón de lona,Se trataba de un cordón inalámbrico,cordón,False,0.0,0,11,11,0
Se trataba de un cordón umbilical,Se trataba de un cordón biológico,cordón,True,0.0,0,11,11,0
Se trataba de un cordón umbilical,Se trataba de un cordón eléctrico,cordón,False,0.0,0,11,11,0
Se trataba de un cordón umbilical,Se trataba de un cordón inalámbrico,cordón,False,0.0,0,11,11,0
Se trataba de un cordón biológico,Se trataba de un cordón eléctrico,cordón,False,0.0,0,10,10,0
Se trataba de un cordón biológico,Se trataba de un cordón inalámbrico,cordón,False,0.0,0,10,10,0
Se trataba de un cordón eléctrico,Se trataba de un cordón inalámbrico,cordón,True,0.0,0,9,9,0
Le gustó la corte noble,Le gustó la corte real,corte,True,0.0,0,9,9,0
Le gustó la corte noble,Le gustó la corte suprema,corte,False,0.0,0,9,9,0
Le gustó la corte noble,Le gustó la corte judicial,corte,False,0.0,0,9,9,0
Le gustó la corte noble,Le gustó el corte de pelo,corte,False,0.0,0,9,9,0
Le gustó la corte noble,Le gustó el corte asimétrico,corte,False,0.0,0,9,9,0
Le gustó la corte real,Le gustó la corte suprema,corte,False,0.0,0,9,9,0
Le gustó la corte real,Le gustó la corte judicial,corte,False,0.0,0,9,9,0
Le gustó la corte real,Le gustó el corte de pelo,corte,False,0.0,0,9,9,0
Le gustó la corte real,Le gustó el corte asimétrico,corte,False,0.0,0,9,9,0
Le gustó la corte suprema,Le gustó la corte judicial,corte,True,0.0,0,11,11,0
Le gustó la corte suprema,Le gustó el corte de pelo,corte,False,0.0,0,11,11,0
Le gustó la corte suprema,Le gustó el corte asimétrico,corte,False,0.0,0,11,11,0
Le gustó la corte judicial,Le gustó el corte de pelo,corte,False,0.0,0,9,9,0
Le gustó la corte judicial,Le gustó el corte asimétrico,corte,False,0.0,0,9,9,0
Le gustó el corte de pelo,Le gustó el corte asimétrico,corte,True,0.0,0,10,10,0
Estaba en la corteza terrestre,Estaba en la corteza geológica,corteza,True,0.0,0,9,9,0
Estaba en la corteza terrestre,Estaba en la corteza del árbol,corteza,False,0.0,0,9,9,0
Estaba en la corteza terrestre,Estaba en la corteza del roble,corteza,False,0.0,0,9,9,0
Estaba en la corteza terrestre,Estaba en la corteza cerebral,corteza,False,0.0,0,9,9,0
Estaba en la corteza terrestre,Estaba en la corteza prefrontal,corteza,False,0.0,0,9,9,0
Estaba en la corteza terrestre,Estaba en la corteza comestible,corteza,False,0.0,0,9,9,0
Estaba en la corteza terrestre,Estaba en la corteza crocante,corteza,False,0.0,0,9,9,0
Estaba en la corteza geológica,Estaba en la corteza del árbol,corteza,False,0.0,0,10,10,0
Estaba en la corteza geológica,Estaba en la corteza del roble,corteza,False,0.0,0,10,10,0
Estaba en la corteza geológica,Estaba en la corteza cerebral,corteza,False,0.0,0,10,10,0
Estaba en la corteza geológica,Estaba en la corteza prefrontal,corteza,False,0.0,0,10,10,0
Estaba en la corteza geológica,Estaba en la corteza comestible,corteza,False,0.0,0,10,10,0
Estaba en la corteza geológica,Estaba en la corteza crocante,corteza,False,0.0,0,10,10,0
Estaba en la corteza del árbol,Estaba en la corteza del roble,corteza,True,0.0,0,10,10,0
Estaba en la corteza del árbol,Estaba en la corteza cerebral,corteza,False,0.0,0,10,10,0
Estaba en la corteza del árbol,Estaba en la corteza prefrontal,corteza,False,0.0,0,10,10,0
Estaba en la corteza del árbol,Estaba en la corteza comestible,corteza,False,0.0,0,10,10,0
Estaba en la corteza del árbol,Estaba en la corteza crocante,corteza,False,0.0,0,10,10,0
Estaba en la corteza del roble,Estaba en la corteza cerebral,corteza,False,0.0,0,11,11,0
Estaba en la corteza del roble,Estaba en la corteza prefrontal,corteza,False,0.0,0,11,11,0
Estaba en la corteza del roble,Estaba en la corteza comestible,corteza,False,0.0,0,11,11,0
Estaba en la corteza del roble,Estaba en la corteza crocante,corteza,False,0.0,0,11,11,0
Estaba en la corteza cerebral,Estaba en la corteza prefrontal,corteza,True,0.0,0,9,9,0
Estaba en la corteza cerebral,Estaba en la corteza comestible,corteza,False,0.0,0,9,9,0
Estaba en la corteza cerebral,Estaba en la corteza crocante,corteza,False,0.0,0,9,9,0
Estaba en la corteza prefrontal,Estaba en la corteza comestible,corteza,False,0.0,0,11,11,0
Estaba en la corteza prefrontal,Estaba en la corteza crocante,corteza,False,0.0,0,11,11,0
Estaba en la corteza comestible,Estaba en la corteza crocante,corteza,True,0.0,0,11,11,0
No le gustó el cuadro clíninco,No le gustó el cuadro de síntomas,cuadro,True,0.0,0,13,13,0
No le gustó el cuadro clíninco,No le gustó el cuadro diagnóstico,cuadro,True,0.0,0,13,13,0
No le gustó el cuadro clíninco,No le gustó el cuadro pintoresco,cuadro,False,0.0,0,13,13,0
No le gustó el cuadro clíninco,No le gustó el cuadro antiguo,cuadro,False,0.0,0,13,13,0
No le gustó el cuadro clíninco,No le gustó el cuadro barroco,cuadro,False,0.0,0,13,13,0
No le gustó el cuadro de síntomas,No le gustó el cuadro diagnóstico,cuadro,True,0.0,0,13,13,0
No le gustó el cuadro de síntomas,No le gustó el cuadro pintoresco,cuadro,False,0.0,0,13,13,0
No le gustó el cuadro de síntomas,No le gustó el cuadro antiguo,cuadro,False,0.0,0,13,13,0
No le gustó el cuadro de síntomas,No le gustó el cuadro barroco,cuadro,False,0.0,0,13,13,0
No le gustó el cuadro diagnóstico,No le gustó el cuadro pintoresco,cuadro,False,0.0,0,11,11,0
No le gustó el cuadro diagnóstico,No le gustó el cuadro antiguo,cuadro,False,0.0,0,11,11,0
No le gustó el cuadro diagnóstico,No le gustó el cuadro barroco,cuadro,False,0.0,0,11,11,0
No le gustó el cuadro pintoresco,No le gustó el cuadro antiguo,cuadro,True,0.0,0,11,11,0
No le gustó el cuadro pintoresco,No le gustó el cuadro barroco,cuadro,True,0.0,0,11,11,0
No le gustó el cuadro antiguo,No le gustó el cuadro barroco,cuadro,True,0.0,0,10,10,0
Le gustó el cubo geométrico,Le gustó el cubo tridimensional,cubo,True,0.0,0,13,13,0
Le gustó el cubo geométrico,Le gustó el cubo plástico,cubo,False,0.0,0,13,13,0
Le gustó el cubo geométrico,Le gustó el cubo de madera,cubo,False,0.0,0,13,13,0
Le gustó el cubo tridimensional,Le gustó el cubo plástico,cubo,False,0.0,0,13,13,0
Le gustó el cubo tridimensional,Le gustó el cubo de madera,cubo,False,0.0,0,13,13,0
Le gustó el cubo plástico,Le gustó el cubo de madera,cubo,True,0.0,0,11,11,0
Tenía cuerdas fibrosas,Tenía cuerdas sintéticas,cuerdas,True,0.0,0,10,10,0
Tenía cuerdas fibrosas,Tenía cuerdas de terreno,cuerdas,False,0.0,0,10,10,0
Tenía cuerdas fibrosas,Tenía cuerdas forestadas,cuerdas,False,0.0,0,10,10,0
Tenía cuerdas fibrosas,Tenía cuerdas vocales,cuerdas,False,0.0,0,10,10,0
Tenía cuerdas fibrosas,Tenía cuerdas inflamadas,cuerdas,False,0.0,0,10,10,0
Tenía cuerdas sintéticas,Tenía cuerdas de terreno,cuerdas,False,0.0,0,10,10,0
Tenía cuerdas sintéticas,Tenía cuerdas forestadas,cuerdas,False,0.0,0,10,10,0
Tenía cuerdas sintéticas,Tenía cuerdas vocales,cuerdas,False,0.0,0,10,10,0
Tenía cuerdas sintéticas,Tenía cuerdas inflamadas,cuerdas,False,0.0,0,10,10,0
Tenía cuerdas de terreno,Tenía cuerdas forestadas,cuerdas,True,0.0,0,9,9,0
